idx,state,steps,failure
1166,1166,14,False
1167,1167,14,False
1168,1168,13,False
1169,1169,13,False
1170,1170,13,False
1171,1171,11,False
1172,1172,11,False
1173,1173,17,False
1174,1174,16,False
1175,1175,18,False
1176,1176,15,False
1177,1177,8,False
1178,1178,17,False
1179,1179,14,False
1180,1180,13,False
1181,1181,12,False
1182,1182,15,False
1183,1183,11,False
1184,1184,9,False
1185,1185,10,False
1186,1186,13,False
1187,1187,17,False
1188,1188,15,False
1189,1189,15,False
1190,1190,16,False
1191,1191,13,False
1192,1192,15,False
1193,1193,15,False
1194,1194,17,False
1195,1195,13,False
1196,1196,13,False
1197,1197,12,False
1198,1198,11,False
1199,1199,18,False
1200,1200,15,False
1201,1201,14,False
1202,1202,16,False
1203,1203,16,False
1204,1204,6,False
1205,1205,13,False
1206,1206,11,False
1207,1207,8,False
1208,1208,12,False
1209,1209,18,False
1210,1210,11,False
1211,1211,9,False
1212,1212,14,False
1213,1213,13,False
1214,1214,12,False
1215,1215,16,False
1216,1216,11,False
1217,1217,17,False
1218,1218,6,False
1219,1219,11,False
1220,1220,14,False
1221,1221,18,False
1222,1222,10,False
1223,1223,11,False
1224,1224,10,False
1225,1225,16,False
1226,1226,11,False
1227,1227,11,False
1228,1228,13,False
1229,1229,15,False
1230,1230,9,False
1231,1231,10,False
1232,1232,14,False
1233,1233,8,False
1234,1234,16,False
1235,1235,16,False
1236,1236,17,False
1237,1237,10,False
1238,1238,11,False
1239,1239,13,False
1240,1240,14,False
1241,1241,10,False
1242,1242,17,False
1243,1243,16,False
1244,1244,13,False
1245,1245,15,False
1246,1246,13,False
1247,1247,14,False
1248,1248,17,False
1249,1249,10,False
1250,1250,16,False
1251,1251,13,False
1252,1252,13,False
1253,1253,10,False
1254,1254,14,False
1255,1255,18,False
1256,1256,14,False
1257,1257,10,False
1258,1258,17,False
1259,1259,12,False
1260,1260,13,False
1261,1261,10,False
1262,1262,10,False
1263,1263,15,False
1264,1264,14,False
1265,1265,16,False
1266,1266,11,False
1267,1267,10,False
1268,1268,14,False
1269,1269,13,False
1270,1270,17,False
1271,1271,8,False
1272,1272,11,False
1273,1273,13,False
1274,1274,13,False
1275,1275,12,False
1276,1276,16,False
1277,1277,15,False
1278,1278,12,False
1279,1279,16,False
1280,1280,14,False
1281,1281,16,False
1282,1282,9,False
1283,1283,11,False
1284,1284,16,False
1285,1285,14,False
1286,1286,11,False
1287,1287,14,False
1288,1288,16,False
1289,1289,12,False
1290,1290,14,False
1291,1291,15,False
1292,1292,14,False
1293,1293,10,False
1294,1294,14,False
1295,1295,15,False
1296,1296,9,False
1297,1297,11,False
1298,1298,13,False
1299,1299,14,False
1300,1300,12,False
1301,1301,17,False
1302,1302,10,False
1303,1303,13,False
1304,1304,11,False
1305,1305,17,False
1306,1306,15,False
1307,1307,17,False
1308,1308,15,False
1309,1309,10,False
1310,1310,11,False
1311,1311,15,False
1312,1312,16,False
1313,1313,14,False
1314,1314,15,False
1315,1315,11,False
1316,1316,13,False
1317,1317,14,False
1318,1318,16,False
1319,1319,13,False
1320,1320,10,False
1321,1321,13,False
1322,1322,14,False
1323,1323,11,False
1324,1324,13,False
1325,1325,17,False
1326,1326,17,False
1327,1327,12,False
1328,1328,13,False
1329,1329,18,False
1330,1330,12,False
1331,1331,15,False
1332,1332,9,False
1333,1333,16,False
1334,1334,16,False
1335,1335,18,False
1336,1336,14,False
1337,1337,12,False
1338,1338,10,False
1339,1339,12,False
1340,1340,17,False
1341,1341,14,False
1342,1342,14,False
1343,1343,16,False
1344,1344,13,False
1345,1345,11,False
1346,1346,12,False
1347,1347,15,False
1348,1348,14,False
1349,1349,15,False
1350,1350,11,False
1351,1351,13,False
1352,1352,12,False
1353,1353,15,False
1354,1354,12,False
1355,1355,14,False
1356,1356,11,False
1357,1357,12,False
1358,1358,10,False
1359,1359,11,False
1360,1360,11,False
1361,1361,10,False
1362,1362,15,False
1363,1363,17,False
1364,1364,12,False
1365,1365,14,False
1366,1366,15,False
1367,1367,12,False
1368,1368,18,False
1369,1369,12,False
1370,1370,14,False
1371,1371,14,False
1372,1372,18,False
1373,1373,13,False
1374,1374,14,False
1375,1375,14,False
1376,1376,6,False
1377,1377,13,False
1378,1378,13,False
1379,1379,15,False
1380,1380,16,False
1381,1381,14,False
1382,1382,13,False
1383,1383,15,False
1384,1384,16,False
1385,1385,15,False
1386,1386,14,False
1387,1387,7,False
1388,1388,10,False
1389,1389,14,False
1390,1390,14,False
1391,1391,13,False
1392,1392,10,False
1393,1393,11,False
1394,1394,18,False
1395,1395,11,False
1396,1396,13,False
1397,1397,13,False
1398,1398,11,False
1399,1399,11,False
1400,1400,7,False
1401,1401,11,False
1402,1402,18,False
1403,1403,7,False
1404,1404,9,False
1405,1405,10,False
1406,1406,16,False
1407,1407,14,False
1408,1408,11,False
1409,1409,7,False
1410,1410,18,False
1411,1411,14,False
1412,1412,12,False
1413,1413,9,False
1414,1414,11,False
1415,1415,13,False
1416,1416,15,False
1417,1417,15,False
1418,1418,16,False
1419,1419,14,False
1420,1420,14,False
1421,1421,14,False
1422,1422,13,False
1423,1423,14,False
1424,1424,11,False
1425,1425,16,False
1426,1426,13,False
1427,1427,11,False
1428,1428,16,False
1429,1429,9,False
1430,1430,16,False
1431,1431,11,False
1432,1432,14,False
1433,1433,14,False
1434,1434,12,False
1435,1435,9,False
1436,1436,14,False
1437,1437,9,False
1438,1438,16,False
1439,1439,16,False
1440,1440,7,False
1441,1441,13,False
1442,1442,14,False
1443,1443,14,False
1444,1444,17,False
1445,1445,14,False
1446,1446,13,False
1447,1447,11,False
1448,1448,10,False
1449,1449,11,False
1450,1450,10,False
1451,1451,14,False
1452,1452,14,False
1453,1453,18,False
1454,1454,9,False
1455,1455,10,False
1456,1456,12,False
1457,1457,15,False
1458,1458,13,False
1459,1459,14,False
1460,1460,12,False
1461,1461,12,False
1462,1462,14,False
1463,1463,13,False
1464,1464,18,False
1465,1465,17,False
1466,1466,18,False
1467,1467,10,False
1468,1468,13,False
1469,1469,14,False
1470,1470,14,False
1471,1471,13,False
1472,1472,13,False
1473,1473,15,False
1474,1474,13,False
1475,1475,14,False
1476,1476,16,False
1477,1477,14,False
1478,1478,13,False
1479,1479,10,False
1480,1480,12,False
1481,1481,12,False
1482,1482,15,False
1483,1483,14,False
1484,1484,11,False
1485,1485,10,False
1486,1486,11,False
1487,1487,10,False
1488,1488,18,False
1489,1489,17,False
1490,1490,9,False
1491,1491,16,False
1492,1492,9,False
1493,1493,17,False
1494,1494,13,False
1495,1495,13,False
1496,1496,14,False
1497,1497,16,False
1498,1498,16,False
1499,1499,11,False
